Contrast,Expected,correct,first_sound,second_sound,third_sound,fourth_sound,response,response_time,total_correct,experiment_file,subject_nr,Participant,Block,test_sp,Condition,Dialect
4,q,1,AF1_χύμα,AF1_θύμα,AF1_θύμα,AF1_θύμα,q,145,50,1a_Perc.osexp,10,FM03,2,0,1,1
18,q,1,AF1_γάτα,AF1_γκάτα,AF1_γάτα,AF1_γάτα,q,491,51,1a_Perc.osexp,10,FM03,2,0,1,1
16,q,1,AF1_ντίμη,AF1_δήμη,AF1_ντίμη,AF1_ντίμη,q,161,52,1a_Perc.osexp,10,FM03,2,0,1,1
8,q,1,AF1_γκύζη,AF1_γκάζι,AF1_γκάζι,AF1_γκάζι,q,1206,53,1a_Perc.osexp,10,FM03,2,0,1,1
7,q,1,AF1_ντάμα,AF1_γκάμα,AF1_ντάμα,AF1_ντάμα,q,63,54,1a_Perc.osexp,10,FM03,2,0,1,1
3,m,1,AF1_τι,AF1_τι,AF1_τι,AF1_κι,m,352,55,1a_Perc.osexp,10,FM03,2,0,1,1
10,q,1,AF1_γέλα,AF1_γάλα,AF1_γέλα,AF1_γέλα,q,362,56,1a_Perc.osexp,10,FM03,2,0,1,1
15,m,1,AF1_κώμα,AF1_κώμα,AF1_χώμα,AF1_κώμα,m,441,57,1a_Perc.osexp,10,FM03,2,0,1,1
3,m,1,AF1_κέντα,AF1_κέντα,AF1_τέντα,AF1_κέντα,m,98,58,1a_Perc.osexp,10,FM03,2,0,1,1
17,m,1,AF1_γκέννες,AF1_γκέννες,AF1_γκέννες,AF1_γέννες,m,2644,59,1a_Perc.osexp,10,FM03,2,0,1,1
1,m,1,AF1_κήπο,AF1_κήπο,AF1_κήπο,AF1_κόπο,m,553,60,1a_Perc.osexp,10,FM03,2,0,1,1
18,m,1,AF1_γάμα,AF1_γάμα,AF1_γάμα,AF1_γκάμα,m,262,61,1a_Perc.osexp,10,FM03,2,0,1,1
15,q,1,AF1_κάνω,AF1_χάνω,AF1_χάνω,AF1_χάνω,q,1866,62,1a_Perc.osexp,10,FM03,2,0,1,1
2,m,1,AF1_κάπας,AF1_κάπας,AF1_τάπας,AF1_κάπας,m,372,63,1a_Perc.osexp,10,FM03,2,0,1,1
6,m,1,AF1_χάβω,AF1_χάβω,AF1_χάβω,AF1_θάβω,m,249,64,1a_Perc.osexp,10,FM03,2,0,1,1
10,q,1,AF1_γόνος,AF1_γένος,AF1_γόνος,AF1_γόνος,q,1918,65,1a_Perc.osexp,10,FM03,2,0,1,1
4,m,1,AF1_θύτης,AF1_θύτης,AF1_θύτης,AF1_χύτης,m,323,66,1a_Perc.osexp,10,FM03,2,0,1,1
2,q,1,AF1_τάπες,AF1_κάπες,AF1_κάπες,AF1_κάπες,q,206,67,1a_Perc.osexp,10,FM03,2,0,1,1
17,m,1,AF1_γκέλα,AF1_γκέλα,AF1_γέλα,AF1_γκέλα,m,400,68,1a_Perc.osexp,10,FM03,2,0,1,1
1,m,1,AF1_κάπου,AF1_κάπου,AF1_κήπου,AF1_κάπου,m,343,69,1a_Perc.osexp,10,FM03,2,0,1,1
8,m,1,AF1_γκέμι,AF1_γκέμι,AF1_γκόμι,AF1_γκέμι,m,181,70,1a_Perc.osexp,10,FM03,2,0,1,1
12,m,1,AF1_γάμα,AF1_γάμα,AF1_δάμα,AF1_γάμα,m,317,71,1a_Perc.osexp,10,FM03,2,0,1,1
13,m,1,AF1_τάμα,AF1_τάμα,AF1_θάμα,AF1_τάμα,m,133,72,1a_Perc.osexp,10,FM03,2,0,1,1
11,q,1,AF1_δίδα,AF1_γίδα,AF1_γίδα,AF1_γίδα,q,836,73,1a_Perc.osexp,10,FM03,2,0,1,1
5,q,1,AF1_χάνει,AF1_χύνει,AF1_χύνει,AF1_χύνει,q,1057,74,1a_Perc.osexp,10,FM03,2,0,1,1
6,m,1,AF1_θάβει,AF1_θάβει,AF1_χάβει,AF1_θάβει,m,440,75,1a_Perc.osexp,10,FM03,2,0,1,1
13,q,1,AF1_θέλει,AF1_τέλη,AF1_θέλει,AF1_θέλει,q,578,76,1a_Perc.osexp,10,FM03,2,0,1,1
9,q,1,AF1_ντέφι,AF1_γκέφι,AF1_ντέφι,AF1_ντέφι,q,339,77,1a_Perc.osexp,10,FM03,2,0,1,1
7,m,1,AF1_γκάλα,AF1_γκάλα,AF1_γκάλα,AF1_ντάλα,m,182,78,1a_Perc.osexp,10,FM03,2,0,1,1
5,q,1,AF1_χώμα,AF1_χύμα,AF1_χώμα,AF1_χώμα,q,282,79,1a_Perc.osexp,10,FM03,3,0,1,1
10,q,1,AF1_γέλα,AF1_γάλα,AF1_γέλα,AF1_γέλα,q,254,80,1a_Perc.osexp,10,FM03,3,0,1,1
2,q,1,AF1_τάπες,AF1_κάπες,AF1_κάπες,AF1_κάπες,q,337,81,1a_Perc.osexp,10,FM03,3,0,1,1
17,m,1,AF1_γκέννες,AF1_γκέννες,AF1_γκέννες,AF1_γέννες,m,129,82,1a_Perc.osexp,10,FM03,3,0,1,1
13,m,1,AF1_τάμα,AF1_τάμα,AF1_θάμα,AF1_τάμα,m,2110,83,1a_Perc.osexp,10,FM03,3,0,1,1
14,q,1,AF1_κύμα,AF1_χύμα,AF1_χύμα,AF1_χύμα,q,395,84,1a_Perc.osexp,10,FM03,3,0,1,1
10,q,1,AF1_γόνος,AF1_γένος,AF1_γόνος,AF1_γόνος,q,533,85,1a_Perc.osexp,10,FM03,3,0,1,1
7,q,1,AF1_ντάμα,AF1_γκάμα,AF1_ντάμα,AF1_ντάμα,q,222,86,1a_Perc.osexp,10,FM03,3,0,1,1
12,m,1,AF1_γάμα,AF1_γάμα,AF1_δάμα,AF1_γάμα,m,152,87,1a_Perc.osexp,10,FM03,3,0,1,1
16,m,1,AF1_ντύσει,AF1_ντύσει,AF1_ντύσει,AF1_δύσει,m,3,88,1a_Perc.osexp,10,FM03,3,0,1,1
6,m,1,AF1_θάβει,AF1_θάβει,AF1_χάβει,AF1_θάβει,m,796,89,1a_Perc.osexp,10,FM03,3,0,1,1
11,q,1,AF1_δίδα,AF1_γίδα,AF1_γίδα,AF1_γίδα,q,93,90,1a_Perc.osexp,10,FM03,3,0,1,1
18,q,1,AF1_γάτα,AF1_γκάτα,AF1_γάτα,AF1_γάτα,q,1638,91,1a_Perc.osexp,10,FM03,3,0,1,1
15,m,1,AF1_κώμα,AF1_κώμα,AF1_χώμα,AF1_κώμα,m,284,92,1a_Perc.osexp,10,FM03,3,0,1,1
2,m,1,AF1_κάπας,AF1_κάπας,AF1_τάπας,AF1_κάπας,m,2858,93,1a_Perc.osexp,10,FM03,3,0,1,1
4,m,1,AF1_θύτης,AF1_θύτης,AF1_θύτης,AF1_χύτης,m,242,94,1a_Perc.osexp,10,FM03,3,0,1,1
6,m,1,AF1_χάβω,AF1_χάβω,AF1_χάβω,AF1_θάβω,m,260,95,1a_Perc.osexp,10,FM03,3,0,1,1
11,q,1,AF1_γένει,AF1_δένει,AF1_γένει,AF1_γένει,q,596,96,1a_Perc.osexp,10,FM03,3,0,1,1
1,m,1,AF1_κάπου,AF1_κάπου,AF1_κήπου,AF1_κάπου,m,310,97,1a_Perc.osexp,10,FM03,3,0,1,1
4,q,1,AF1_χύμα,AF1_θύμα,AF1_θύμα,AF1_θύμα,q,2018,98,1a_Perc.osexp,10,FM03,3,0,1,1
18,m,1,AF1_γάμα,AF1_γάμα,AF1_γάμα,AF1_γκάμα,m,232,99,1a_Perc.osexp,10,FM03,3,0,1,1
17,m,1,AF1_γκέλα,AF1_γκέλα,AF1_γέλα,AF1_γκέλα,m,283,100,1a_Perc.osexp,10,FM03,3,0,1,1
9,q,1,AF1_ντι,AF1_γκι,AF1_γκι,AF1_γκι,q,424,101,1a_Perc.osexp,10,FM03,3,0,1,1
7,m,1,AF1_γκάλα,AF1_γκάλα,AF1_γκάλα,AF1_ντάλα,m,298,102,1a_Perc.osexp,10,FM03,3,0,1,1
8,q,1,AF1_γκύζη,AF1_γκάζι,AF1_γκάζι,AF1_γκάζι,q,418,103,1a_Perc.osexp,10,FM03,3,0,1,1
12,q,1,AF1_δούλα,AF1_γούλα,AF1_γούλα,AF1_γούλα,q,169,104,1a_Perc.osexp,10,FM03,3,0,1,1
16,q,1,AF1_ντίμη,AF1_δήμη,AF1_ντίμη,AF1_ντίμη,q,849,105,1a_Perc.osexp,10,FM03,3,0,1,1
3,m,1,AF1_κέντα,AF1_κέντα,AF1_τέντα,AF1_κέντα,m,240,106,1a_Perc.osexp,10,FM03,3,0,1,1
1,m,1,AF1_κήπο,AF1_κήπο,AF1_κήπο,AF1_κόπο,m,361,107,1a_Perc.osexp,10,FM03,3,0,1,1
5,q,1,AF1_χάνει,AF1_χύνει,AF1_χύνει,AF1_χύνει,q,387,108,1a_Perc.osexp,10,FM03,3,0,1,1
15,q,1,AF1_κάνω,AF1_χάνω,AF1_χάνω,AF1_χάνω,q,193,109,1a_Perc.osexp,10,FM03,3,0,1,1
14,m,1,AF1_χήνα,AF1_χήνα,AF1_χήνα,AF1_κίνα,m,315,110,1a_Perc.osexp,10,FM03,3,0,1,1
3,m,1,AF1_τι,AF1_τι,AF1_τι,AF1_κι,m,367,111,1a_Perc.osexp,10,FM03,3,0,1,1
9,q,1,AF1_ντέφι,AF1_γκέφι,AF1_ντέφι,AF1_ντέφι,q,924,112,1a_Perc.osexp,10,FM03,3,0,1,1
13,q,1,AF1_θέλει,AF1_τέλη,AF1_θέλει,AF1_θέλει,q,463,113,1a_Perc.osexp,10,FM03,3,0,1,1
8,m,1,AF1_γκέμι,AF1_γκέμι,AF1_γκόμι,AF1_γκέμι,m,429,114,1a_Perc.osexp,10,FM03,3,0,1,1
21,m,1,AM2_νόμο,AF2_νόμο,TM2_δόμο,CF1_νόμο,m,640,115,1a_Perc.osexp,10,FM03,4,0,1,1
9,m,1,TF4_ντύνει,TF4_ντύνει,TF4_γκύνει,TF4_ντύνει,m,283,116,1a_Perc.osexp,10,FM03,4,1,1,1
20,m,1,TF4_γάρου,TF4_γάρου,TF4_γάρου,TF4_χάρου,m,409,117,1a_Perc.osexp,10,FM03,4,1,1,1
4,m,1,TF4_χέσει,TF4_χέσει,TF4_χέσει,TF4_θέσει,m,351,118,1a_Perc.osexp,10,FM03,4,1,1,1
21,m,1,CF2_νότες,TF1_νότες,CM3_νότες,AM1_δότες,m,618,119,1a_Perc.osexp,10,FM03,4,0,1,1
19,q,1,AM1_σώµα,CF2_ζώµα,CM3_ζώµα,TF1_ζώµα,q,285,120,1a_Perc.osexp,10,FM03,4,0,1,1
18,q,1,TF4_γκόνο,TF4_γόνο,TF4_γόνο,TF4_γόνο,q,182,121,1a_Perc.osexp,10,FM03,4,1,1,1
12,m,1,TM1_γάτα,TF2_γάτα,AF1_γάτα,CM6_δάτα,m,1151,122,1a_Perc.osexp,10,FM03,4,0,1,1
2,m,1,TM1_τόπων,TF2_τόπων,CM6_κόπων,AF1_τόπων,m,304,123,1a_Perc.osexp,10,FM03,4,0,1,1
20,q,1,TF4_θύτης,TF4_δύτης,TF4_δύτης,TF4_δύτης,q,222,124,1a_Perc.osexp,10,FM03,4,1,1,1
20,m,1,TF4_δόλο,TF4_δόλο,TF4_δόλο,TF4_θόλο,m,312,125,1a_Perc.osexp,10,FM03,4,1,1,1
17,q,0,TF1_γύζη,CF2_γκύζη,CM3_γκύζη,AM1_γκύζη,m,1304,125,1a_Perc.osexp,10,FM03,4,0,1,1
13,m,1,CM6_τίμα,AF1_τίμα,TF2_θύμα,TM1_τίμα,m,667,126,1a_Perc.osexp,10,FM03,4,0,1,1
20,q,1,AM1_δέμα,CF2_θέμα,TF1_δέμα,CM3_δέμα,q,1537,127,1a_Perc.osexp,10,FM03,4,0,1,1
21,m,1,AM2_δόλο,AF2_δόλο,CF1_σόλο,TM2_δόλο,m,485,128,1a_Perc.osexp,10,FM03,4,0,1,1
21,m,1,CF1_δώσει,AM2_δώσει,AF2_δώσει,TM2_ζώσει,m,764,129,1a_Perc.osexp,10,FM03,4,0,1,1
19,m,1,TF4_μάρκες,TF4_μάρκες,TF4_νάρκες,TF4_μάρκες,m,9,130,1a_Perc.osexp,10,FM03,4,1,1,1
20,m,1,TF4_γέλια,TF4_γέλια,TF4_γέλια,TF4_χέλια,m,471,131,1a_Perc.osexp,10,FM03,4,1,1,1
3,q,1,AF1_τύπος,TF2_κήπος,TM1_κήπος,CM6_κήπος,q,966,132,1a_Perc.osexp,10,FM03,4,0,1,1
19,q,0,AF2_μου,AM2_νου,CF1_μου,TM2_μου,m,1002,132,1a_Perc.osexp,10,FM03,4,0,1,1
19,q,1,CM3_βάρος,TF1_φάρος,CF2_βάρος,AM1_βάρος,q,523,133,1a_Perc.osexp,10,FM03,4,0,1,1
19,m,1,TF4_ζάλο,TF4_ζάλο,TF4_ζάλο,TF4_σάλο,m,337,134,1a_Perc.osexp,10,FM03,4,1,1,1
19,q,1,TF4_φράση,TF4_βράση,TF4_βράση,TF4_βράση,q,1653,135,1a_Perc.osexp,10,FM03,4,1,1,1
19,m,1,TF4_ζούπα,TF4_ζούπα,TF4_σούπα,TF4_ζούπα,m,2271,136,1a_Perc.osexp,10,FM03,4,1,1,1
19,q,1,TF4_φάσεις,TF4_βάσεις,TF4_βάσεις,TF4_βάσεις,q,336,137,1a_Perc.osexp,10,FM03,4,1,1,1
16,q,1,TF4_ντίσκο,TF4_δίσκο,TF4_ντίσκο,TF4_ντίσκο,q,841,138,1a_Perc.osexp,10,FM03,4,1,1,1
21,q,1,AF2_δίκη,CF1_νίκη,AM2_νίκη,TM2_νίκη,q,342,139,1a_Perc.osexp,10,FM03,4,0,1,1
11,m,1,TF2_γίναμε,TM1_γίναμε,AF1_γίναμε,CM6_δίναμε,m,1175,140,1a_Perc.osexp,10,FM03,4,0,1,1
6,q,1,AF1_θάψει,TF2_χάψει,CM6_χάψει,TM1_χάψει,q,438,141,1a_Perc.osexp,10,FM03,4,0,1,1
20,q,1,AM1_χήρας,TF1_γήρας,CM3_γήρας,CF2_γήρας,q,772,142,1a_Perc.osexp,10,FM03,4,0,1,1
15,q,1,TF4_χάνατε,TF4_κάνατε,TF4_χάνατε,TF4_χάνατε,q,136,143,1a_Perc.osexp,10,FM03,4,1,1,1
19,q,1,TF4_μύχια,TF4_νύχια,TF4_μύχια,TF4_μύχια,q,443,144,1a_Perc.osexp,10,FM03,4,1,1,1
21,q,1,AF2_θα,AM2_να,TM2_θα,CF1_θα,q,1778,145,1a_Perc.osexp,10,FM03,4,0,1,1
14,m,1,TF4_χι,TF4_χι,TF4_κι,TF4_χι,m,338,146,1a_Perc.osexp,10,FM03,4,1,1,1
19,q,1,TF4_ζούλα,TF4_σούλα,TF4_ζούλα,TF4_ζούλα,q,369,147,1a_Perc.osexp,10,FM03,4,1,1,1
19,m,1,TF4_ζώσει,TF4_ζώσει,TF4_ζώσει,TF4_σώσει,m,253,148,1a_Perc.osexp,10,FM03,4,1,1,1
NA,q,0,TF2_τίμα,TM1_χύμα,TF1_τίμα,TM2_τίμα,None,3000,0,2b_Perc.osexp,11,FM04,0,0,2,2
NA,m,1,TM1_κι,TF2_κι,TF1_κι,TM2_γκι,m,1430,1,2b_Perc.osexp,11,FM04,0,0,2,2
NA,m,0,TF2_θάμα,TM2_θάμα,TF1_δάμα,TM1_θάμα,q,843,1,2b_Perc.osexp,11,FM04,0,0,2,2
NA,q,1,TF2_τάμα,TM1_ντάμα,TF1_τάμα,TM2_τάμα,q,1442,2,2b_Perc.osexp,11,FM04,0,0,2,2
NA,q,1,TM1_γάμα,TM2_τάμα,TF2_τάμα,TF1_τάμα,q,1362,3,2b_Perc.osexp,11,FM04,0,0,2,2
NA,m,1,TM1_τι,TM2_τι,TF2_τι,TF2_ντι,m,852,4,2b_Perc.osexp,11,FM04,0,0,2,2
5,q,0,TM2_χάνει,TF1_χύνει,TM1_χύνει,TF2_χύνει,m,749,4,2b_Perc.osexp,11,FM04,1,0,2,2
7,m,1,TM1_γκάλα,TF2_γκάλα,TM2_γκάλα,TF1_ντάλα,m,1212,5,2b_Perc.osexp,11,FM04,1,0,2,2
2,m,1,TF1_κάπας,TF2_κάπας,TM1_τάπας,TM2_κάπας,m,1040,6,2b_Perc.osexp,11,FM04,1,0,2,2
4,m,0,TM1_θύτης,TF2_θύτης,TF1_θύτης,TM2_χύτης,q,1755,6,2b_Perc.osexp,11,FM04,1,0,2,2
6,m,1,TM1_θάβει,TF2_θάβει,TF1_χάβει,TM2_θάβει,m,809,7,2b_Perc.osexp,11,FM04,1,0,2,2
10,q,1,TM2_γέλα,TF1_γάλα,TF2_γέλα,TM1_γέλα,q,530,8,2b_Perc.osexp,11,FM04,1,0,2,2
18,q,1,TM2_γάτα,TF2_γκάτα,TF1_γάτα,TM1_γάτα,q,836,9,2b_Perc.osexp,11,FM04,1,0,2,2
6,m,1,TF2_χάβω,TF1_χάβω,TM1_χάβω,TM2_θάβω,m,711,10,2b_Perc.osexp,11,FM04,1,0,2,2
18,m,1,TM2_γάμα,TM1_γάμα,TF2_γάμα,TF1_γκάμα,m,777,11,2b_Perc.osexp,11,FM04,1,0,2,2
13,m,1,TF1_τάμα,TM2_τάμα,TF2_θάμα,TM1_τάμα,m,843,12,2b_Perc.osexp,11,FM04,1,0,2,2
14,m,1,TF2_χήνα,TF1_χήνα,TM2_χήνα,TM1_κίνα,m,619,13,2b_Perc.osexp,11,FM04,1,0,2,2
8,q,0,TF2_γκύζη,TM2_γκάζι,TM1_γκάζι,TF1_γκάζι,m,1455,13,2b_Perc.osexp,11,FM04,1,0,2,2
11,q,1,TM1_δίδα,TF1_γίδα,TM2_γίδα,TF2_γίδα,q,632,14,2b_Perc.osexp,11,FM04,1,0,2,2
7,q,1,TF1_ντάμα,TF2_γκάμα,TM2_ντάμα,TM1_ντάμα,q,559,15,2b_Perc.osexp,11,FM04,1,0,2,2
9,q,1,TF1_ντι,TM2_γκι,TM1_γκι,TF2_γκι,q,1360,16,2b_Perc.osexp,11,FM04,1,0,2,2
13,q,0,TF1_θέλει,TF2_τέλη,TM1_θέλει,TM2_θέλει,m,1039,16,2b_Perc.osexp,11,FM04,1,0,2,2
15,q,1,TF1_κάνω,TM1_χάνω,TF2_χάνω,TM2_χάνω,q,413,17,2b_Perc.osexp,11,FM04,1,0,2,2
11,q,1,TF1_γένει,TM1_δένει,TF2_γένει,TM2_γένει,q,918,18,2b_Perc.osexp,11,FM04,1,0,2,2
16,q,1,TF2_ντίμη,TM1_δήμη,TM2_ντίμη,TF1_ντίμη,q,388,19,2b_Perc.osexp,11,FM04,1,0,2,2
3,m,1,TM2_τι,TM1_τι,TF2_τι,TF1_κι,m,913,20,2b_Perc.osexp,11,FM04,1,0,2,2
1,m,0,TM2_κάπου,TF2_κάπου,TM1_κήπου,TF1_κάπου,q,1657,20,2b_Perc.osexp,11,FM04,1,0,2,2
3,m,1,TM1_κέντα,TM2_κέντα,TF2_τέντα,TF1_κέντα,m,693,21,2b_Perc.osexp,11,FM04,1,0,2,2
5,q,1,TF1_χώμα,TM1_χύμα,TM2_χώμα,TF2_χώμα,q,724,22,2b_Perc.osexp,11,FM04,1,0,2,2
17,m,0,TM1_γκέλα,TF1_γκέλα,TF2_γέλα,TM2_γκέλα,q,2386,22,2b_Perc.osexp,11,FM04,1,0,2,2
1,m,1,TM1_κήπο,TF1_κήπο,TF2_κήπο,TM2_κόπο,m,1695,23,2b_Perc.osexp,11,FM04,1,0,2,2
8,m,0,TF1_γκέμι,TM1_γκέμι,TM2_γκόμι,TF2_γκέμι,q,1911,23,2b_Perc.osexp,11,FM04,1,0,2,2
2,q,0,TM2_τάπες,TM1_κάπες,TF1_κάπες,TF2_κάπες,m,2924,23,2b_Perc.osexp,11,FM04,1,0,2,2
16,m,1,TF2_ντύσει,TF1_ντύσει,TM1_ντύσει,TM2_δύσει,m,493,24,2b_Perc.osexp,11,FM04,1,0,2,2
4,q,1,TF1_χύμα,TM2_θύμα,TF2_θύμα,TM1_θύμα,q,779,25,2b_Perc.osexp,11,FM04,1,0,2,2
12,m,1,TM2_γάμα,TF2_γάμα,TF1_δάμα,TM1_γάμα,m,675,26,2b_Perc.osexp,11,FM04,1,0,2,2
10,q,1,TM1_γόνος,TF1_γένος,TM2_γόνος,TF2_γόνος,q,769,27,2b_Perc.osexp,11,FM04,1,0,2,2
15,m,1,TF1_κώμα,TF2_κώμα,TM2_χώμα,TM1_κώμα,m,1490,28,2b_Perc.osexp,11,FM04,1,0,2,2
14,q,1,TF2_κύμα,TM2_χύμα,TF1_χύμα,TM1_χύμα,q,580,29,2b_Perc.osexp,11,FM04,1,0,2,2
12,q,1,TF2_δούλα,TF1_γούλα,TM2_γούλα,TM1_γούλα,q,291,30,2b_Perc.osexp,11,FM04,1,0,2,2
17,m,1,TM1_γκέννες,TM2_γκέννες,TF1_γκέννες,TF2_γέννες,m,508,31,2b_Perc.osexp,11,FM04,1,0,2,2
9,q,1,TM1_ντέφι,TM2_γκέφι,TF2_ντέφι,TF1_ντέφι,q,587,32,2b_Perc.osexp,11,FM04,1,0,2,2
10,q,1,TM1_γόνος,TF1_γένος,TM2_γόνος,TF2_γόνος,q,639,33,2b_Perc.osexp,11,FM04,2,0,2,2
8,m,0,TF1_γκέμι,TM1_γκέμι,TM2_γκόμι,TF2_γκέμι,q,521,33,2b_Perc.osexp,11,FM04,2,0,2,2
1,m,1,TM2_κάπου,TF2_κάπου,TM1_κήπου,TF1_κάπου,m,1153,34,2b_Perc.osexp,11,FM04,2,0,2,2
5,q,1,TF1_χώμα,TM1_χύμα,TM2_χώμα,TF2_χώμα,q,219,35,2b_Perc.osexp,11,FM04,2,0,2,2
9,q,1,TF1_ντι,TM2_γκι,TM1_γκι,TF2_γκι,q,1233,36,2b_Perc.osexp,11,FM04,2,0,2,2
7,m,1,TM1_γκάλα,TF2_γκάλα,TM2_γκάλα,TF1_ντάλα,m,630,37,2b_Perc.osexp,11,FM04,2,0,2,2
12,q,1,TF2_δούλα,TF1_γούλα,TM2_γούλα,TM1_γούλα,q,1040,38,2b_Perc.osexp,11,FM04,2,0,2,2
7,q,1,TF1_ντάμα,TF2_γκάμα,TM2_ντάμα,TM1_ντάμα,q,535,39,2b_Perc.osexp,11,FM04,2,0,2,2
5,q,1,TM2_χάνει,TF1_χύνει,TM1_χύνει,TF2_χύνει,q,260,40,2b_Perc.osexp,11,FM04,2,0,2,2
6,m,1,TM1_θάβει,TF2_θάβει,TF1_χάβει,TM2_θάβει,m,422,41,2b_Perc.osexp,11,FM04,2,0,2,2
15,q,1,TF1_κάνω,TM1_χάνω,TF2_χάνω,TM2_χάνω,q,1170,42,2b_Perc.osexp,11,FM04,2,0,2,2
1,m,0,TM1_κήπο,TF1_κήπο,TF2_κήπο,TM2_κόπο,q,1657,42,2b_Perc.osexp,11,FM04,2,0,2,2
4,q,1,TF1_χύμα,TM2_θύμα,TF2_θύμα,TM1_θύμα,q,390,43,2b_Perc.osexp,11,FM04,2,0,2,2
16,q,1,TF2_ντίμη,TM1_δήμη,TM2_ντίμη,TF1_ντίμη,q,364,44,2b_Perc.osexp,11,FM04,2,0,2,2
8,q,0,TF2_γκύζη,TM2_γκάζι,TM1_γκάζι,TF1_γκάζι,m,431,44,2b_Perc.osexp,11,FM04,2,0,2,2
3,m,1,TM1_κέντα,TM2_κέντα,TF2_τέντα,TF1_κέντα,m,1195,45,2b_Perc.osexp,11,FM04,2,0,2,2
14,m,1,TF2_χήνα,TF1_χήνα,TM2_χήνα,TM1_κίνα,m,517,46,2b_Perc.osexp,11,FM04,2,0,2,2
13,m,1,TF1_τάμα,TM2_τάμα,TF2_θάμα,TM1_τάμα,m,537,47,2b_Perc.osexp,11,FM04,2,0,2,2
9,q,1,TM1_ντέφι,TM2_γκέφι,TF2_ντέφι,TF1_ντέφι,q,702,48,2b_Perc.osexp,11,FM04,2,0,2,2
16,m,1,TF2_ντύσει,TF1_ντύσει,TM1_ντύσει,TM2_δύσει,m,492,49,2b_Perc.osexp,11,FM04,2,0,2,2
17,m,1,TM1_γκέλα,TF1_γκέλα,TF2_γέλα,TM2_γκέλα,m,1111,50,2b_Perc.osexp,11,FM04,2,0,2,2
18,m,1,TM2_γάμα,TM1_γάμα,TF2_γάμα,TF1_γκάμα,m,1577,51,2b_Perc.osexp,11,FM04,2,0,2,2
4,m,0,TM1_θύτης,TF2_θύτης,TF1_θύτης,TM2_χύτης,q,1409,51,2b_Perc.osexp,11,FM04,2,0,2,2
2,m,1,TF1_κάπας,TF2_κάπας,TM1_τάπας,TM2_κάπας,m,158,52,2b_Perc.osexp,11,FM04,2,0,2,2
11,q,1,TF1_γένει,TM1_δένει,TF2_γένει,TM2_γένει,q,685,53,2b_Perc.osexp,11,FM04,2,0,2,2
12,m,1,TM2_γάμα,TF2_γάμα,TF1_δάμα,TM1_γάμα,m,498,54,2b_Perc.osexp,11,FM04,2,0,2,2
10,q,1,TM2_γέλα,TF1_γάλα,TF2_γέλα,TM1_γέλα,q,558,55,2b_Perc.osexp,11,FM04,2,0,2,2
13,q,0,TF1_θέλει,TF2_τέλη,TM1_θέλει,TM2_θέλει,m,1575,55,2b_Perc.osexp,11,FM04,2,0,2,2
3,m,1,TM2_τι,TM1_τι,TF2_τι,TF1_κι,m,2206,56,2b_Perc.osexp,11,FM04,2,0,2,2
2,q,1,TM2_τάπες,TM1_κάπες,TF1_κάπες,TF2_κάπες,q,1323,57,2b_Perc.osexp,11,FM04,2,0,2,2
18,q,1,TM2_γάτα,TF2_γκάτα,TF1_γάτα,TM1_γάτα,q,1436,58,2b_Perc.osexp,11,FM04,2,0,2,2
15,m,1,TF1_κώμα,TF2_κώμα,TM2_χώμα,TM1_κώμα,m,542,59,2b_Perc.osexp,11,FM04,2,0,2,2
17,m,1,TM1_γκέννες,TM2_γκέννες,TF1_γκέννες,TF2_γέννες,m,402,60,2b_Perc.osexp,11,FM04,2,0,2,2
6,m,1,TF2_χάβω,TF1_χάβω,TM1_χάβω,TM2_θάβω,m,749,61,2b_Perc.osexp,11,FM04,2,0,2,2
14,q,1,TF2_κύμα,TM2_χύμα,TF1_χύμα,TM1_χύμα,q,1339,62,2b_Perc.osexp,11,FM04,2,0,2,2
11,q,1,TM1_δίδα,TF1_γίδα,TM2_γίδα,TF2_γίδα,q,1401,63,2b_Perc.osexp,11,FM04,2,0,2,2
11,q,1,TM1_δίδα,TF1_γίδα,TM2_γίδα,TF2_γίδα,q,778,64,2b_Perc.osexp,11,FM04,3,0,2,2
11,q,1,TF1_γένει,TM1_δένει,TF2_γένει,TM2_γένει,q,728,65,2b_Perc.osexp,11,FM04,3,0,2,2
16,q,1,TF2_ντίμη,TM1_δήμη,TM2_ντίμη,TF1_ντίμη,q,293,66,2b_Perc.osexp,11,FM04,3,0,2,2
7,m,1,TM1_γκάλα,TF2_γκάλα,TM2_γκάλα,TF1_ντάλα,m,388,67,2b_Perc.osexp,11,FM04,3,0,2,2
10,q,1,TM2_γέλα,TF1_γάλα,TF2_γέλα,TM1_γέλα,q,333,68,2b_Perc.osexp,11,FM04,3,0,2,2
3,m,1,TM1_κέντα,TM2_κέντα,TF2_τέντα,TF1_κέντα,m,657,69,2b_Perc.osexp,11,FM04,3,0,2,2
8,m,1,TF1_γκέμι,TM1_γκέμι,TM2_γκόμι,TF2_γκέμι,m,1787,70,2b_Perc.osexp,11,FM04,3,0,2,2
4,m,1,TM1_θύτης,TF2_θύτης,TF1_θύτης,TM2_χύτης,m,1517,71,2b_Perc.osexp,11,FM04,3,0,2,2
2,q,0,TM2_τάπες,TM1_κάπες,TF1_κάπες,TF2_κάπες,m,1662,71,2b_Perc.osexp,11,FM04,3,0,2,2
